"Park","EntityID","FacilityID","CustomerState","StartDate"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WY","2017-07-25"
"SALMON RIVER (4 Rivers)","376","234622","NV","2017-07-17"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-07-22"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-02"
"SALMON RIVER (4 Rivers)","376","234622","NV","2017-07-21"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-08-17"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-29"
"SELWAY RIVER (4 Rivers)","378","234624","OR","2017-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-19"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-07-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-30"
"SELWAY RIVER (4 Rivers)","378","234624","UT","2017-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-07-18"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-08-09"
"Dinosaur Green and Yampa River Permits","371","250014","CA","2017-06-05"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-06-30"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-07-10"
"SELWAY RIVER (4 Rivers)","378","234624","MO","2017-05-31"
"SALMON RIVER (4 Rivers)","376","234622","MO","2017-07-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-08-04"
"SALMON RIVER (4 Rivers)","376","234622","MA","2017-07-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-29"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-07-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-09-06"
"SALMON RIVER (4 Rivers)","376","234622","MT","2017-08-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","FL","2017-07-05"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-09-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-08-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2017-08-30"
"SALMON RIVER (4 Rivers)","376","234622","TX","2017-08-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-06-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-08-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-08-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-06-29"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2017-06-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-08-14"
"Dinosaur Green and Yampa River Permits","380","250014","ID","2017-07-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-19"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-09-07"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-06-19"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-07-23"
"SELWAY RIVER (4 Rivers)","378","234624","DC","2017-06-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MO","2017-07-21"
"Dinosaur Green and Yampa River Permits","371","250014","WA","2017-05-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2017-08-13"
"SELWAY RIVER (4 Rivers)","378","234624","WA","2017-07-13"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-06-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-07-12"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2017-06-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-09-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-07-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2017-06-10"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-07-16"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-07-06"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-08-01"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-07-09"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-09-06"
"Dinosaur Green and Yampa River Permits","371","250014","WY","2017-06-07"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2017-06-23"
"Dinosaur Green and Yampa River Permits","380","250014","WY","2017-05-09"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-07-14"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-09-09"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-06-25"
"Dinosaur Green and Yampa River Permits","380","250014","ID","2017-06-19"
"SELWAY RIVER (4 Rivers)","378","234624","CO","2017-07-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NC","2017-06-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2017-07-07"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-04"
"SELWAY RIVER (4 Rivers)","378","234624","CA","2017-06-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-06-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-07-08"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-07-11"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","UT","2017-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-21"
"Dinosaur Green and Yampa River Permits","380","250014","UT","2017-07-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-07-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2017-08-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-10"
"Dinosaur Green and Yampa River Permits","371","250014","WI","2017-06-16"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-06-24"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-06-30"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-23"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-08-12"
"Dinosaur Green and Yampa River Permits","380","250014","MT","2017-06-25"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-05"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-07-10"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-08"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-06-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CA","2017-07-20"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-06-08"
"Dinosaur Green and Yampa River Permits","380","250014","VT","2017-05-29"
"SELWAY RIVER (4 Rivers)","378","234624","CO","2017-06-16"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-07-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","LA","2017-08-12"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-09-06"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-09-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2017-09-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","TX","2017-06-11"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-21"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-01"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-06-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-08-21"
"Dinosaur Green and Yampa River Permits","380","250014","WA","2017-08-14"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-09-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-23"
"SELWAY RIVER (4 Rivers)","378","234624","OR","2017-07-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-07-03"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WY","2017-05-30"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-06-09"
"Dinosaur Green and Yampa River Permits","371","250014","UT","2017-06-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-06-07"
"SELWAY RIVER (4 Rivers)","378","234624","WA","2017-06-07"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-06-23"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-06-18"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-08-01"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-06-06"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-07-02"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-07-12"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-05-31"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-06"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-25"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2017-05-31"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-24"
"SALMON RIVER (4 Rivers)","376","234622","MT","2017-07-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-07-15"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-13"
"Dinosaur Green and Yampa River Permits","371","250014","OR","2017-07-09"
"Dinosaur Green and Yampa River Permits","371","250014","CA","2017-07-06"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-08-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NY","2017-05-30"
"SELWAY RIVER (4 Rivers)","378","234624","NY","2017-05-17"
"Dinosaur Green and Yampa River Permits","380","250014","VA","2017-07-05"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-07-19"
"SELWAY RIVER (4 Rivers)","378","234624","AZ","2017-07-21"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-09-29"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-02"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-21"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-11"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-08-08"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-06-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-13"
"Dinosaur Green and Yampa River Permits","371","250014","UT","2017-05-23"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-16"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-31"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-06-21"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-06-06"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","AL","2017-07-06"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-08-27"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-08-18"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-07-15"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-06-03"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-07-18"
"Dinosaur Green and Yampa River Permits","371","250014","CA","2017-05-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-08-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-08-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AZ","2017-08-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CA","2017-06-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-04"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-07-21"
"Dinosaur Green and Yampa River Permits","380","250014","ID","2017-08-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-07-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-09-10"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-06-10"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-11-05"
"Dinosaur Green and Yampa River Permits","380","250014","UT","2017-08-11"
"SALMON RIVER (4 Rivers)","376","234622","NM","2017-09-05"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-07-18"
"Dinosaur Green and Yampa River Permits","380","250014","WY","2017-07-15"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-05-08"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-08-15"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","TX","2017-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-11"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-05-08"
"SALMON RIVER (4 Rivers)","376","234622","WY","2017-07-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-07-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2017-06-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2017-08-04"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-21"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-07-18"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-08-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-08-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-13"
"Dinosaur Green and Yampa River Permits","371","250014","CA","2017-06-21"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-07-04"
"Dinosaur Green and Yampa River Permits","380","250014","TX","2017-09-08"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-06-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-22"
"Dinosaur Green and Yampa River Permits","371","250014","NM","2017-06-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-08-17"
"SALMON RIVER (4 Rivers)","376","234622","MT","2017-06-24"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-07-27"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-05-15"
"SALMON RIVER (4 Rivers)","376","234622","MT","2017-08-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-23"
"SALMON RIVER (4 Rivers)","376","234622","MA","2017-08-05"
"SALMON RIVER (4 Rivers)","376","234622","BC","2017-08-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-06-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2017-06-07"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-06-10"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-15"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-07-20"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-10"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MT","2017-06-06"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-05-31"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NV","2017-06-08"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","UT","2017-06-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-06-20"
"Dinosaur Green and Yampa River Permits","380","250014","OR","2017-06-16"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","OR","2017-08-22"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-08-17"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-12"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-06-25"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-13"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-21"
"SELWAY RIVER (4 Rivers)","378","234624","CO","2017-06-09"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","AZ","2017-07-24"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-14"
"Dinosaur Green and Yampa River Permits","380","250014","UT","2017-05-18"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-06-13"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-06-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","NM","2017-07-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","WA","2017-09-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-28"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2017-07-27"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","MN","2017-08-22"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-08-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","CO","2017-05-26"
"Dinosaur Green and Yampa River Permits","371","250014","CO","2017-05-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-07"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-31"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-06-15"
"SALMON RIVER (4 Rivers)","376","234622","ND","2017-06-28"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ND","2017-06-30"
"SALMON RIVER (4 Rivers)","376","234622","OK","2017-09-03"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-08-12"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-08-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-07-30"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-06-14"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-07-21"
"SALMON RIVER (4 Rivers)","376","234622","NM","2017-08-16"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-08-17"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-06-03"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-08-13"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-07-02"
"SALMON RIVER (4 Rivers)","376","234622","ID","2017-07-23"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","AK","2017-07-25"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-07-24"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-09"
"Dinosaur Green and Yampa River Permits","380","250014","UT","2017-09-02"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","NM","2017-06-08"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-05-30"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-08-01"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OH","2017-08-16"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","OR","2017-09-09"
"SALMON RIVER (4 Rivers)","376","234622","CA","2017-08-18"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-05-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","WA","2017-06-03"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-09-04"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2017-04-08"
"Dinosaur Green and Yampa River Permits","380","250014","CO","2017-08-27"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-29"
"SALMON RIVER (4 Rivers)","376","234622","WA","2017-07-08"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","ID","2017-08-27"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-09"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-06-26"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","MT","2017-07-29"
"SALMON RIVER (4 Rivers)","376","234622","OR","2017-08-26"
"HELLS CANYON - SNAKE RIVER (4 Rivers)","379","234625","ID","2017-07-05"
"MIDDLE FORK OF THE SALMON (4 Rivers) ","377","234623","CO","2017-06-19"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-14"
"SALMON RIVER (4 Rivers)","376","234622","CO","2017-07-09"
"SALMON RIVER (4 Rivers)","376","234622","UT","2017-08-14"
